typeCode,freqCode,refPeriodId,refYear,refMonth,period,reporterCode,reporterISO,reporterDesc,flowCode,flowDesc,partnerCode,partnerISO,partnerDesc,partner2Code,partner2ISO,partner2Desc,classificationCode,classificationSearchCode,isOriginalClassification,cmdCode,cmdDesc,aggrLevel,isLeaf,customsCode,customsDesc,mosCode,motCode,motDesc,qtyUnitCode,qtyUnitAbbr,qty,isQtyEstimated,altQtyUnitCode,altQtyUnitAbbr,altQty,isAltQtyEstimated,netWgt,isNetWgtEstimated,grossWgt,isGrossWgtEstimated,cifvalue,fobvalue,primaryValue,legacyEstimationFlag,isReported,isAggregate
"C","A","20230101","2023","52","2023","56","BEL","Belgium","X","Export","233","EST","Estonia","0","W00","World","H6","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false",,"468790841.142","468790841.142","4","false","true",
"C","A","20230101","2023","52","2023","56","BEL","Belgium","X","Export","192","CUB","Cuba","0","W00","World","H6","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false",,"25502991.939","25502991.939","4","false","true",
"C","A","20230101","2023","52","2023","56","BEL","Belgium","X","Export","136","CYM","Cayman Isds","0","W00","World","H6","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false",,"5162600.28","5162600.28","4","false","true",
"C","A","20230101","2023","52","2023","56","BEL","Belgium","X","Export","50","BGD","Bangladesh","0","W00","World","H6","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false",,"230200385.554","230200385.554","4","false","true",
"C","A","20230101","2023","52","2023","56","BEL","Belgium","X","Export","496","MNG","Mongolia","0","W00","World","H6","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false",,"27182921.45","27182921.45","4","false","true",
"C","A","20230101","2023","52","2023","56","BEL","Belgium","X","Export","762","TJK","Tajikistan","0","W00","World","H6","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false",,"18084219.659","18084219.659","4","false","true",
"C","A","20230101","2023","52","2023","56","BEL","Belgium","X","Export","112","BLR","Belarus","0","W00","World","H6","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false",,"98968879.229","98968879.229","4","false","true",
"C","A","20230101","2023","52","2023","56","BEL","Belgium","X","Export","170","COL","Colombia","0","W00","World","H6","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false",,"501336831.478","501336831.478","4","false","true",
"C","A","20230101","2023","52","2023","56","BEL","Belgium","X","Export","332","HTI","Haiti","0","W00","World","H6","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false",,"32521150.98","32521150.98","4","false","true",
"C","A","20230101","2023","52","2023","56","BEL","Belgium","X","Export","752","SWE","Sweden","0","W00","World","H6","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false",,"7048783373.53","7048783373.53","4","false","true",
"C","A","20230101","2023","52","2023","56","BEL","Belgium","X","Export","800","UGA","Uganda","0","W00","World","H6","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false",,"69294918.216","69294918.216","4","false","true",
"C","A","20230101","2023","52","2023","56","BEL","Belgium","X","Export","531","CUW","Cura�ao","0","W00","World","H6","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false",,"8107114.536","8107114.536","4","false","true",
"C","A","20230101","2023","52","2023","56","BEL","Belgium","X","Export","642","ROU","Romania","0","W00","World","H6","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false",,"2555268442.154","2555268442.154","4","false","true",
"C","A","20230101","2023","52","2023","56","BEL","Belgium","X","Export","512","OMN","Oman","0","W00","World","H6","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false",,"138346541.181","138346541.181","4","false","true",
"C","A","20230101","2023","52","2023","56","BEL","Belgium","X","Export","458","MYS","Malaysia","0","W00","World","H6","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false",,"855546190.815","855546190.815","4","false","true",
"C","A","20230101","2023","52","2023","56","BEL","Belgium","X","Export","191","HRV","Croatia","0","W00","World","H6","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false",,"578994040.756","578994040.756","4","false","true",
"C","A","20230101","2023","52","2023","56","BEL","Belgium","X","Export","757","CHE","Switzerland","0","W00","World","H6","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false",,"5085365043.143","5085365043.143","4","false","true",
"C","A","20230101","2023","52","2023","56","BEL","Belgium","X","Export","728","SSD","South Sudan","0","W00","World","H6","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false",,"3030727.593","3030727.593","4","false","true",
"C","A","20230101","2023","52","2023","56","BEL","Belgium","X","Export","788","TUN","Tunisia","0","W00","World","H6","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false",,"394444837.128","394444837.128","4","false","true",
"C","A","20230101","2023","52","2023","56","BEL","Belgium","X","Export","404","KEN","Kenya","0","W00","World","H6","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false",,"202840375.862","202840375.862","4","false","true",
"C","A","20230101","2023","52","2023","56","BEL","Belgium","X","Export","428","LVA","Latvia","0","W00","World","H6","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false",,"354632649.944","354632649.944","4","false","true",
"C","A","20230101","2023","52","2023","56","BEL","Belgium","X","Export","528","NLD","Netherlands","0","W00","World","H6","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false",,"52603993880.435","52603993880.435","4","false","true",
"C","A","20230101","2023","52","2023","56","BEL","Belgium","X","Export","52","BRB","Barbados","0","W00","World","H6","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false",,"4231531.497","4231531.497","4","false","true",
"C","A","20230101","2023","52","2023","56","BEL","Belgium","X","Export","204","BEN","Benin","0","W00","World","H6","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false",,"70131700.976","70131700.976","4","false","true",
"C","A","20230101","2023","52","2023","56","BEL","Belgium","X","Export","764","THA","Thailand","0","W00","World","H6","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false",,"832469701.929","832469701.929","4","false","true",
"C","A","20230101","2023","52","2023","56","BEL","Belgium","X","Export","308","GRD","Grenada","0","W00","World","H6","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false",,"1756900.015","1756900.015","4","false","true",
"C","A","20230101","2023","52","2023","56","BEL","Belgium","X","Export","466","MLI","Mali","0","W00","World","H6","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false",,"121731018.541","121731018.541","4","false","true",
"C","A","20230101","2023","52","2023","56","BEL","Belgium","X","Export","499","MNE","Montenegro","0","W00","World","H6","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false",,"16052047.375","16052047.375","4","false","true",
"C","A","20230101","2023","52","2023","56","BEL","Belgium","X","Export","344","HKG","China, Hong Kong SAR","0","W00","World","H6","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false",,"1673058214.023","1673058214.023","4","false","true",
"C","A","20230101","2023","52","2023","56","BEL","Belgium","X","Export","643","RUS","Russian Federation","0","W00","World","H6","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false",,"2104132499.978","2104132499.978","4","false","true",
"C","A","20230101","2023","52","2023","56","BEL","Belgium","X","Export","156","CHN","China","0","W00","World","H6","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false",,"6882910462.409","6882910462.409","4","false","true",
"C","A","20230101","2023","52","2023","56","BEL","Belgium","X","Export","262","DJI","Djibouti","0","W00","World","H6","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false",,"14637127.241","14637127.241","4","false","true",
"C","A","20230101","2023","52","2023","56","BEL","Belgium","X","Export","384","CIV","C�te d'Ivoire","0","W00","World","H6","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false",,"787509106.599","787509106.599","4","false","true",
"C","A","20230101","2023","52","2023","56","BEL","Belgium","X","Export","540","NCL","New Caledonia","0","W00","World","H6","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false",,"23002688.205","23002688.205","4","false","true",
"C","A","20230101","2023","52","2023","56","BEL","Belgium","X","Export","242","FJI","Fiji","0","W00","World","H6","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false",,"4932904.7","4932904.7","4","false","true",
"C","A","20230101","2023","52","2023","56","BEL","Belgium","X","Export","70","BIH","Bosnia Herzegovina","0","W00","World","H6","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false",,"100499449.229","100499449.229","4","false","true",
"C","A","20230101","2023","52","2023","56","BEL","Belgium","X","Export","188","CRI","Costa Rica","0","W00","World","H6","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false",,"178302327.095","178302327.095","4","false","true",
"C","A","20230101","2023","52","2023","56","BEL","Belgium","X","Export","372","IRL","Ireland","0","W00","World","H6","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false",,"3150649388.62","3150649388.62","4","false","true",
"C","A","20230101","2023","52","2023","56","BEL","Belgium","X","Export","706","SOM","Somalia","0","W00","World","H6","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false",,"13086010.645","13086010.645","4","false","true",
"C","A","20230101","2023","52","2023","56","BEL","Belgium","X","Export","76","BRA","Brazil","0","W00","World","H6","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false",,"2765853042.022","2765853042.022","4","false","true",
"C","A","20230101","2023","52","2023","56","BEL","Belgium","X","Export","694","SLE","Sierra Leone","0","W00","World","H6","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false",,"71308119.276","71308119.276","4","false","true",
"C","A","20230101","2023","52","2023","56","BEL","Belgium","X","Export","600","PRY","Paraguay","0","W00","World","H6","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false",,"20876458.786","20876458.786","4","false","true",
"C","A","20230101","2023","52","2023","56","BEL","Belgium","X","Export","446","MAC","China, Macao SAR","0","W00","World","H6","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false",,"8267539.359","8267539.359","4","false","true",
"C","A","20230101","2023","52","2023","56","BEL","Belgium","X","Export","124","CAN","Canada","0","W00","World","H6","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false",,"3058751103.96","3058751103.96","4","false","true",
"C","A","20230101","2023","52","2023","56","BEL","Belgium","X","Export","484","MEX","Mexico","0","W00","World","H6","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false",,"2188499289.361","2188499289.361","4","false","true",
"C","A","20230101","2023","52","2023","56","BEL","Belgium","X","Export","398","KAZ","Kazakhstan","0","W00","World","H6","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false",,"479611160.965","479611160.965","4","false","true",
"C","A","20230101","2023","52","2023","56","BEL","Belgium","X","Export","842","USA","USA","0","W00","World","H6","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false",,"30538315644.022","30538315644.022","4","false","true",
"C","A","20230101","2023","52","2023","56","BEL","Belgium","X","Export","410","KOR","Rep. of Korea","0","W00","World","H6","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false",,"2122674376.306","2122674376.306","4","false","true",
"C","A","20230101","2023","52","2023","56","BEL","Belgium","X","Export","100","BGR","Bulgaria","0","W00","World","H6","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false",,"956481525.192","956481525.192","4","false","true",
"C","A","20230101","2023","52","2023","56","BEL","Belgium","X","Export","652","BLM","Saint Barth�lemy","0","W00","World","H6","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false",,"387292.358","387292.358","4","false","true",
"C","A","20230101","2023","52","2023","56","BEL","Belgium","X","Export","348","HUN","Hungary","0","W00","World","H6","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false",,"2417149454.834","2417149454.834","4","false","true",
"C","A","20230101","2023","52","2023","56","BEL","Belgium","X","Export","795","TKM","Turkmenistan","0","W00","World","H6","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false",,"11215818.81","11215818.81","4","false","true",
"C","A","20230101","2023","52","2023","56","BEL","Belgium","X","Export","577","F19","Other Africa, nes","0","W00","World","H6","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false",,"466237.066","466237.066","4","false","true",
